LNR,RESPONSE
31647,0.38901032193398566
31243,0.3946336780887615
31266,0.30711644636905633
31274,0.39188417424919914
31590,0.387521302157226
31294,0.39466151525489357
31296,0.39315248737235076
31600,0.4036695780047516
31314,0.3125757247038448
31358,0.3972127833667291
31369,0.311337206472897
31376,0.37513769758128573
31070,0.39764331178283185
31382,0.38432855541025873
31385,0.391347588534215
31393,0.3895937340535216
31086,0.38717906613823755
31114,0.39301988334763016
12861,0.4069857366646705
13182,0.36358045408978346
13185,0.39623061557782907
13190,0.39301737495503064
13194,0.3871717784191069
13536,0.36358045408978346
13542,0.39463736303424063
13559,0.37596756165553497
13600,0.4162873884351583
13608,0.3927538396926401
13922,0.39817629847396363
13934,0.39404365972844974
13634,0.39033817562781314
13948,0.403278500603429
13961,0.4012259330086998
13973,0.31620896168670976
13976,0.40207501673200724
13987,0.4007689531385632
13989,0.3860776970714071
13993,0.38547366543335004
13685,0.38958859429077136
13397,0.3911267998560812
13714,0.38904074395603766
13408,0.31971491110119377
13416,0.39166564440939516
13734,0.39404365972844974
13429,0.36358045408978346
13743,0.4098530205412893
13745,0.3956117334756543
13440,0.39406640336514287
13455,0.39834507420806375
13461,0.36358045408978346
13469,0.3965782040321881
13780,0.38578607007422494
13483,0.38812510819897916
13486,0.36858084284219517
13805,0.3997516473590393
13503,0.3988647148695482
13821,0.3982668560341257
14154,0.38857093861242875
14463,0.39310068062884057
14464,0.39770720930340947
14467,0.3985616229746699
14484,0.3946336780887615
14494,0.3946336780887615
14182,0.3936188560144114
14513,0.37575364267797445
14517,0.36358045408978346
14200,0.38994070591908403
14230,0.36358045408978346
14533,0.3729170785743971
14536,0.39688031549302405
14245,0.3841726196016454
14246,0.38813757079428024
14260,0.3950553312303173
14263,0.30854180639128836
14571,0.36358045408978346
14574,0.30324346752623405
14278,0.3837146509694279
14279,0.3877569508290869
14585,0.3920561544999331
14589,0.3931488998320944
14590,0.39100422584237565
3494,0.37915289769866906
3497,0.39301095227327826
3824,0.39607695096329804
3839,0.36358045408978346
3513,0.3898769408728743
3937,0.39432781211973295
3532,0.4038038726927011
3533,0.3930737607197289
3537,0.3862205492241372
3848,0.36358045408978346
3543,0.3978772094000216
3549,0.31307665196418416
3553,0.4017707510810581
3871,0.2429901081334529
3880,0.3797766401955166
3568,0.4016422890197308
3573,0.3728169492959231
3898,0.31209988962474056
3585,0.24347187391378106
3591,0.36358045408978346
3313,0.3935896200337306
3628,0.36358045408978346
3356,0.3912102873103759
3666,0.39800972067168944
3390,0.39435076517571777
3704,0.31087630121098403
3719,0.3197340006842788
3406,0.36358045408978346
3722,0.2920268551009974
3438,0.4030193171919014
3743,0.39315248737235076
3751,0.3966086919679867
4386,0.38284341701928126
4081,0.3107994653915232
4084,0.39982426077900285
4086,0.3771445289164045
4407,0.36358045408978346
4420,0.36358045408978346
4106,0.39561601394097345
4108,0.37370484837620044
4113,0.3993658506835972
4114,0.3866820801782864
4429,0.40677053929000456
4433,0.3939619231514902
4124,0.40528563633919373
4145,0.398445903398217
4465,0.36358045408978346
4218,0.39808636546640064
4504,0.4047206188724439
4520,0.36358045408978346
4523,0.3862932303578577
4249,0.40720203768264407
3946,0.28817325733904586
3950,0.37382304489275564
4293,0.37238183081344267
5752,0.36358045408978346
5470,0.3753107010194468
5775,0.39570979559023883
5777,0.38498743449141976
5492,0.39125996325869944
5494,0.38582921353946975
5495,0.39862750518562445
5788,0.40605908601741747
5793,0.36358045408978346
14054,0.3911269505570776
14057,0.37857155053454666
14398,0.4011960672447691
14416,0.30422951786495617
14098,0.39697326099560815
14100,0.36358045408978346
14103,0.3883426904905997
14106,0.3964958468344286
14421,0.36358045408978346
14426,0.3905584619285615
14430,0.36358045408978346
14128,0.39831757765084175
14130,0.3741958029447317
15110,0.38486881216768876
14789,0.37857155053454666
14793,0.4002143075843127
15120,0.38848614233204515
15128,0.39315248737235076
15138,0.37311353111167295
14849,0.3933416764365068
14853,0.3825350785681914
14859,0.39800309377720816
15199,0.3738368723554144
14903,0.389412158582049
14929,0.3774410999792354
14935,0.37899109151578064
15253,0.38212383523994714
14937,0.3796821995748803
14949,0.3596808059076409
14951,0.40484683701541274
14676,0.36358045408978346
15000,0.38955678260539645
15014,0.39141448861683587
14712,0.39179490377833803
15022,0.39570152751094767
15037,0.37857155053454666
15041,0.39939139820084313
14753,0.40102436455138357
15062,0.3962267806090895
15072,0.3750871428779115
14772,0.3932920683557342
14775,0.3810622775661863
15736,0.3630044568077843
15421,0.38446210525810015
15424,0.3922603146886576
15437,0.39404365972844974
15752,0.3907256619572298
15755,0.36358045408978346
2158,0.3548913411338428
2160,0.3908384612568804
2161,0.38717906613823755
2490,0.36358045408978346
2493,0.4086019527268966
2497,0.3864770438894131
3120,0.36862838542211585
3123,0.3758272379833103
2830,0.36358045408978346
3145,0.3986217454687034
2871,0.38310584904068407
3282,0.3888957749146158
3288,0.39662143535426575
2883,0.30040877255812504
3187,0.37857155053454666
2904,0.3986129224358765
2909,0.3852512030008941
3205,0.36358045408978346
3234,0.38091292932912285
3244,0.3993817387121873
3245,0.38382456911058366
3248,0.39539541682195467
2960,0.36358045408978346
2964,0.37863627073088163
3260,0.3813453763449573
3275,0.38013282205796867
3279,0.388908487593534
2984,0.39924387980253206
2987,0.40474788451074245
2992,0.40020688853632497
2708,0.3859534712422883
2718,0.30635033887645163
3022,0.3108524100671164
3036,0.4004328938977695
2720,0.38970587001655893
2735,0.39524288464913737
3053,0.39827949097271703
3060,0.36358045408978346
3071,0.39375214444437767
3760,0.3765056195576208
12309,0.38032244029285134
12322,0.3851204842639505
12352,0.404879377596254
12692,0.39082223712155345
12382,0.36358045408978346
12703,0.39340434814076314
12710,0.37492860110401943
12727,0.39613469052520545
12428,0.38310584904068407
12444,0.38475115720487285
12447,0.3918090184207523
12451,0.3938108997659806
77557,0.40177068111480785
78505,0.36358045408978346
78821,0.38751440824463723
79784,0.24660043924303493
80100,0.3727638716374423
80423,0.38559209480619216
80437,0.38534559285256476
80750,0.3920623429384163
81060,0.30059367767771683
81068,0.3946336780887615
81075,0.37229934366665546
81381,0.36358045408978346
76604,0.4046169847555416
77252,0.3807426789252272
77562,0.3940434001830686
78212,0.4017206186155992
78214,0.3911181338163874
78518,0.3170079111200398
78520,0.398885075302438
78521,0.3819591322065966
78857,0.38866992898203145
79163,0.38376889203774456
79803,0.4033106925022089
80123,0.37266424548533866
80136,0.39024843819564664
80138,0.3761681592463354
80450,0.38550716712790817
80454,0.38138401429767
80455,0.3963563860600335
80457,0.39127881810283693
81401,0.3889569194911302
2266,0.3954673520420784
2595,0.39404365972844974
2289,0.3921487217124686
2609,0.37034051047444094
2611,0.36358045408978346
2613,0.39276144286799686
2616,0.37613934864616344
2628,0.3877869808946939
2654,0.3769724603548024
2346,0.3975741978722112
2356,0.39485481851144316
2057,0.36358045408978346
2364,0.3852726737597822
2372,0.39315248737235076
2083,0.36358045408978346
2115,0.38737688469449594
2116,0.3941679402412726
2117,0.3992212041220501
2442,0.39612824121379514
2454,0.38875102772399867
2147,0.37371314162156466
71153,0.39404365972844974
66365,0.4046628761652735
66998,0.3958675844931455
67003,0.39742189034671677
67007,0.38339934549270965
67012,0.2974619726477333
67317,0.3907971979706237
57463,0.40494753378165405
58098,0.39479334581128545
58105,0.3964462382464729
58414,0.38767703911449225
58420,0.3956569287703326
58746,0.36358045408978346
59061,0.36358045408978346
59068,0.3888344403811207
59375,0.36358045408978346
59376,0.3938837540844678
59387,0.3865073271358463
59700,0.36358045408978346
60026,0.3128511130334833
60028,0.3851816421465796
60348,0.39314033073001503
60655,0.3967304011032196
60657,0.36358045408978346
60973,0.3535786921769131
56201,0.3816264499390397
56525,0.3981215520347136
56837,0.39469514214119644
56843,0.39024843819564664
56845,0.39706146699549266
57164,0.36358045408978346
57805,0.3930275999036406
57806,0.29506812231934454
57808,0.39254715223503645
58111,0.3880191850883985
58436,0.37452489350149243
58447,0.376668524621021
58751,0.39053662057303906
59073,0.38780402124964225
59396,0.38378290229465684
59405,0.36358045408978346
59716,0.39404365972844974
60037,0.40409633901863395
60045,0.36358045408978346
60357,0.3701250788284824
60363,0.3890490407351118
60672,0.3887535033378252
60684,0.36358045408978346
60687,0.3178672353226284
61006,0.3852182934346796
56220,0.3148027063323883
56222,0.3068723771577578
56539,0.3700020584119999
56540,0.40631266737603067
56548,0.4007811898853273
57497,0.3823441094306228
57509,0.36358045408978346
57821,0.3669500137359618
58135,0.4098681158537713
58458,0.36358045408978346
58790,0.39417717330194485
59424,0.39010619535163693
59425,0.3967304011032196
65474,0.39138933426272665
65484,0.3824641897688178
65797,0.3975844621492656
65810,0.39808636546640064
65812,0.3978474842549114
70503,0.36358045408978346
70505,0.39867981863524576
70825,0.37876961404657244
70831,0.3727286238675268
70832,0.3998939707801877
32454,0.40750785268911
32781,0.38985286375176076
32789,0.37545583720001674
32812,0.3747119244419933
32506,0.3866719167016088
32512,0.3877144448598892
32844,0.3954673520420784
32845,0.3939079194332276
32852,0.39932986710121277
32875,0.39329815268302604
32897,0.36358045408978346
32585,0.3991902735580347
32279,0.39117719261422995
32600,0.3822164216377054
32610,0.39887914611797204
32615,0.36358045408978346
32635,0.4031919943630025
32638,0.3946336780887615
32340,0.3953336796924692
32345,0.39942473034329645
32664,0.3968880504524929
32674,0.3873914246656182
